area;name;rating;reviews;address;review_rating;review_text;reviewer_name;local_guide;date
Tugu Jogja;Blanco Coffee And Books;4.6;3984;Jl. Kranggan No.30, Cokrodiningratan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;Very nice coffee. I love the atmosphere, the service is super, good hospitality. I like the americano, mahic and flat white. Food is good, ambience is very comfortable. I always make time to stop by in Blanco coffee and books everytime I have chance to visit Jogja. 👍🏼👍🏼;{'name': 'Om Alexx', 'link': 'https://www.google.com/maps/contrib/115010880243519192867?hl=en-US', 'contributor_id': '115010880243519192867', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLIRwiMYw5gXFZ5vZGZqVxk6_ZogS5xkN6TpcR3Kd-riFOhvg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 8};;3 weeks ago
Tugu Jogja;Blanco Coffee And Books;4.6;3984;Jl. Kranggan No.30, Cokrodiningratan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;"I visited Blanco Coffee for an online meeting and found it to be a great spot for working remotely. The Wi-Fi connection is strong, and there are plenty of electric plugs, which makes it very convenient for laptop users. The coffee shop only has one restroom, but it’s clean and well-maintained. The service is excellent—the cashier was friendly and took the time to explain the menu in detail.

The only downside is the limited parking space, which might be a bit inconvenient during busy hours. Other than that, it’s a comfortable and work-friendly café with attentive staff.";{'name': 'Diah Setianingsih', 'link': 'https://www.google.com/maps/contrib/114355886590211646872?hl=en-US', 'contributor_id': '114355886590211646872', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWveEGO4OIuGv6xynvyfzF2ner1-llp14j0PaFT_4PLVqJHPoyZqQ=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 684, 'photos': 903};;4 months ago
Tugu Jogja;Blanco Coffee And Books;4.6;3984;Jl. Kranggan No.30, Cokrodiningratan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;One stop place to read a book while enjoying coffee. Musholla also available. Good vibes and staff;{'name': 'yunita primasanti', 'link': 'https://www.google.com/maps/contrib/114442346412015830681?hl=en-US', 'contributor_id': '114442346412015830681', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUnLkVlrD-iy_v743oPcy_09GioftXFCszMqE-LxOiatZuF507m=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 40, 'photos': 8};;2 weeks ago
Tugu Jogja;Blanco Coffee And Books;4.6;3984;Jl. Kranggan No.30, Cokrodiningratan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;"I’ve been to Blanco Coffeeshop a few times, and it never disappoints. This time I had the Bruni and Creamy Chicken Rice — both were as good as always. The Bruni is rich and balanced, great for any time of day. The creamy chicken rice is one of my favorites — tasty, filling, and consistently well-made.

The atmosphere is cozy and relaxed, and the service is always friendly. Definitely one of my go-to spots.";{'name': 'Ira Naila Saadah', 'link': 'https://www.google.com/maps/contrib/105575820527460523930?hl=en-US', 'contributor_id': '105575820527460523930', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVwg612EToK9w-KCdgfRR1ndE4jWgrjQMZvKTsjPVGU3DD62T2R=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 21, 'photos': 5};;4 months ago
Tugu Jogja;Blanco Coffee And Books;4.6;3984;Jl. Kranggan No.30, Cokrodiningratan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;My most favorite spot to meet someone or get some work done. Wifi is reliable, the ambience is cozy and calming. The whole place just feels welcoming. Service has always been warm and attentive, and prices are quite reasonable for the quality you get and AC is super cold (which is a big plus). Just one more thing, please please please add cheesecakes to the menu!! 🫶🏻;{'name': 'Calista R', 'link': 'https://www.google.com/maps/contrib/100622052666128087909?hl=en-US', 'contributor_id': '100622052666128087909', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWlMKX_ipmM7ISQz017ahFJwCGU5HleqhnpS67OIIC_Y8M0uHKo=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 5};;7 months ago
Tugu Jogja;Blanco Coffee And Books;4.6;3984;Jl. Kranggan No.30, Cokrodiningratan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;One of my go-to cafes in Kranggan. Price ok. Coffee ok. Toilets ok. Prayer room ok and they have so many books! It's a cozy place despite being close to the road.;{'name': 'F Zahra', 'link': 'https://www.google.com/maps/contrib/104841933669890806706?hl=en-US', 'contributor_id': '104841933669890806706', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLNAxTtzPk8TB4UKa2mbaWzbXHmdjQWMEuXeNaHtQv2tQzD8bE=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 116, 'photos': 197};;3 months ago
Tugu Jogja;Blanco Coffee And Books;4.6;3984;Jl. Kranggan No.30, Cokrodiningratan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;A coffee shop near the Tugu Area of Yogyakarta. This one is a great one to visit. The place is mostly indoors, it has 2 floors, and there are AC, so it's comfortable to enjoy coffee & work here.. As for the coffee, ordered the coffee milk. It taste great as the coffee flavor is more intense than the usual coffee milk. The food here is also great. Highly recommend visiting this one!;{'name': 'Sadewa 48', 'link': 'https://www.google.com/maps/contrib/115855204189200453717?hl=en-US', 'contributor_id': '115855204189200453717', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWm0gBGSsrq_hG0KNqIVR5unyijvpr6w16Ub6OcyI-wCP0Q2EKH=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 656, 'photos': 2540};;a year ago
Tugu Jogja;BROEDER Coffee - Tugu;4.7;98;Jl. Jend. Sudirman No.6 lantai 2, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia;3.0;I came here to try their gelato but turns out it's really sweet so it just not my taste. I ordered normal sugar of their coffee but it's also taste too sweet for me;{'name': 'Fitrah Shafa', 'link': 'https://www.google.com/maps/contrib/109416791329062496846?hl=en-US', 'contributor_id': '109416791329062496846', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWxDQKvO9hmo7WXLF4A70iO7W9RjTRUjW18FiUR5yT8eyZJXiwx=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 80, 'photos': 69};;8 months ago
Tugu Jogja;BROEDER Coffee - Tugu;4.7;98;Jl. Jend. Sudirman No.6 lantai 2, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia;5.0;If you're around Tugu Jogja and looking for a nice place to hang out, Senja gelato would be a perfect choice for you.;{'name': 'Windy Riyanti', 'link': 'https://www.google.com/maps/contrib/108577272302935854515?hl=en-US', 'contributor_id': '108577272302935854515', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIN7oihiHfKIBztE8Du4roh91YAZvKY6aRE5FQc-6ihJNftWA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 0};;2 years ago
Tugu Jogja;BROEDER Coffee - Tugu;4.7;98;Jl. Jend. Sudirman No.6 lantai 2, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia;5.0;Nice place..good cafe;{'name': 'amir soediro', 'link': 'https://www.google.com/maps/contrib/113130085224662825742?hl=en-US', 'contributor_id': '113130085224662825742', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXRA7qNUVfoqZ2VRnm1atF_Q5qyr9p84ziLQpsjnlM2tJXEjtp1=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 263, 'photos': 138};;2 years ago
Tugu Jogja;BROEDER Coffee - Tugu;4.7;98;Jl. Jend. Sudirman No.6 lantai 2, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia;5.0;Good place;{'name': 'Chyntia Anastasia', 'link': 'https://www.google.com/maps/contrib/101328498407600710744?hl=en-US', 'contributor_id': '101328498407600710744', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX2Y_EaYF-fi7QEmtbaQoemnqspg_yTLiV1h0wt250sVphuszoHnA=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 41, 'photos': 746};;a year ago
Tugu Jogja;BROEDER Coffee - Tugu;4.7;98;Jl. Jend. Sudirman No.6 lantai 2, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia;5.0;Good service and all;{'name': 'Reysabel R', 'link': 'https://www.google.com/maps/contrib/116249142963787361637?hl=en-US', 'contributor_id': '116249142963787361637', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVi19hmcJwkU_wyP29htVTy--oNCm7mO0M9IAfj26n_My5xElz7=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 3};;2 years ago
Tugu Jogja;BROEDER Coffee - Tugu;4.7;98;Jl. Jend. Sudirman No.6 lantai 2, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia;5.0;kemarin beli kopi saudara buat temen2 kantor sebanyak 10 cup karena brp kali beli yg dijakal enak es sampe mencair habis masih mantab cuma kok yg cabang tugu ini rasanya ga seenak yg cabang jakal..untuk creamynya mantab es mencair masih creamy cuma rasa kopinya kerasa pahit banget bukan pahit khas kopi robusta..tp pahitnya kayak pahit kopi gosong..mungkin kalibrasi expressonya beda dengan yg dijakal ya..dan walaah direspon donk ga nyangka ternyata diganti..dan memang benar maren mungkin salah bikin order yg caffelatte...kopi saudara memang mantab es mencair masih tetap creamy juara deh...salah satu top best es kopi susu dijogja..;{'name': 'Johan Marsudiarso', 'link': 'https://www.google.com/maps/contrib/108878176638132926576?hl=en-US', 'contributor_id': '108878176638132926576', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJJ11cguAMlkfjj1vAQno1OM0_vzno2K7QFM01NaH0OsT0OVQ=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 9, 'photos': 18};;Edited a week ago
Tugu Jogja;BROEDER Coffee - Tugu;4.7;98;Jl. Jend. Sudirman No.6 lantai 2, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia;4.0;view lt 2 nya langsung menghadap jalanan tugu jogja, menunya variatif, mostly dessert sih kayak gelato, cookies, mereka juga ada mochi gelato. croffle & cookies nya ga terlalu manis, jadi ga eneg. buat nugas lumayan ok tempatnya tapi space yg indoor ac ga terlalu banyak, banyakan yang di outdoor. but menunya rada pricey;{'name': 'CVD_EA Sofie Alma Kusumadewi', 'link': 'https://www.google.com/maps/contrib/113874170715474415796?hl=en-US', 'contributor_id': '113874170715474415796', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXPADOofAzRxJXtEBxD7Lk5sQSuI0BE7tnGvhfo3y8HFFsCmsZX=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 18, 'photos': 42};;7 months ago
Tugu Jogja;BROEDER Coffee - Tugu;4.7;98;Jl. Jend. Sudirman No.6 lantai 2, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia;5.0;Harus coba kopsu saudara nya manteb!!!tempat nya asik bwt nongrong, view langsung Tugu Jogja 🔥🔥🔥🔥;{'name': 'Dinar Siswanti', 'link': 'https://www.google.com/maps/contrib/103882557215373387722?hl=en-US', 'contributor_id': '103882557215373387722', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIva4ajzVzV8mgxlmAjo0TDS8ecS3jbHXfFwpVIQrqOlsCUwg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 14};;3 months ago
Tugu Jogja;Baratugu Coffee;4.9;195;Jl. Pangeran Diponegoro No.6-8, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;new look of baratugu;{'name': 'Rifan Fitrianto', 'link': 'https://www.google.com/maps/contrib/113054043751583766248?hl=en-US', 'contributor_id': '113054043751583766248', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUW1LaIuIHsiaCX1LFjIBhfvbUQhmfZbin2bLUmrYqs24KbnYb2=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 124, 'photos': 65};;Edited a week ago
Tugu Jogja;Baratugu Coffee;4.9;195;Jl. Pangeran Diponegoro No.6-8, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;good place and nice coffee;{'name': 'Rizalil Hadi', 'link': 'https://www.google.com/maps/contrib/116012718369901592887?hl=en-US', 'contributor_id': '116012718369901592887', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV4VPkS5OihdoPvjqZqIAquk6in5xN6Wdw1Ef1GmucpF0JOFbJxsg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 0};;a week ago
Tugu Jogja;Baratugu Coffee;4.9;195;Jl. Pangeran Diponegoro No.6-8, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;Nice place !!;{'name': 'Edwin Indomedia', 'link': 'https://www.google.com/maps/contrib/109228326702365797073?hl=en-US', 'contributor_id': '109228326702365797073', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWNpUwkqHf_y46nRzL4cpUOoPFoS0HkXsI5Jb26c6cdOsKW-7zw8w=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 10, 'photos': 5};;a week ago
Tugu Jogja;Baratugu Coffee;4.9;195;Jl. Pangeran Diponegoro No.6-8, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;4.0;🆗👍;{'name': 'Hairy Yusuf', 'link': 'https://www.google.com/maps/contrib/101747449040864056718?hl=en-US', 'contributor_id': '101747449040864056718', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWfWUzRdC6P1WDYFPc3slTkgx_IOQUscpZ-yOAA4X6IiMTJ1X4=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 569, 'photos': 2140};;9 months ago
Tugu Jogja;Baratugu Coffee;4.9;195;Jl. Pangeran Diponegoro No.6-8, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;All good;{'name': 'Kasa Koffee', 'link': 'https://www.google.com/maps/contrib/113600279915556231519?hl=en-US', 'contributor_id': '113600279915556231519', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocItU5-SLljgCi0Bc94ePObcg0vR5b3q-lwE33G4EN3F-xT4yw=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 1};;a year ago
Tugu Jogja;Baratugu Coffee;4.9;195;Jl. Pangeran Diponegoro No.6-8, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;comfortable;{'name': 'Ahmad Kusryanto', 'link': 'https://www.google.com/maps/contrib/109524051259796273017?hl=en-US', 'contributor_id': '109524051259796273017', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV2Qfw08umkoVNlZdH2DqnZmlDPqig3UDJIKbQ_2QxDUe_6q7RP=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 2};;a week ago
Tugu Jogja;Baratugu Coffee;4.9;195;Jl. Pangeran Diponegoro No.6-8, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;comfortable place to hangout n also the baristas here’s super friendly!;{'name': 'Dzikra Olivia', 'link': 'https://www.google.com/maps/contrib/110107384853020987042?hl=en-US', 'contributor_id': '110107384853020987042', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVpdKY7ksHc_M8qYTCWapmclVEYaes0USspOibh8POTdWzMsMo=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 1};;3 days ago
Tugu Jogja;Baratugu Coffee;4.9;195;Jl. Pangeran Diponegoro No.6-8, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;5.0;Josssss Gandhosssss;{'name': 'Sigit Wicahyono', 'link': 'https://www.google.com/maps/contrib/106850713211126013743?hl=en-US', 'contributor_id': '106850713211126013743', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIxXzJdafTM8zud-b1e3qqi9lIZQj3mi9tgE_hZlCK12JPuTA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0};;3 days ago
Tugu Jogja;Kopi Tugu Streetside;4.4;195;Jl. Margo Utomo No.38, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;4.0;A small coffee shop in front of a bookstore next to Kedaulatan Rakyat office. This outdoor coffee shop is located on the side of Margo Utomo (Mangkubumi) street. Simple concept, but they serve pretty good coffee with friendly service. You can stop by just for a cup of coffee and a bite of snacks there.;{'name': 'Novita Purna', 'link': 'https://www.google.com/maps/contrib/111601010093230907621?hl=en-US', 'contributor_id': '111601010093230907621', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVHHx_fqVJ0A0MG7_InYeN_Mywe3eGHtA4RVGbO8TpUtmThdQVU=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 468, 'photos': 1177};;6 years ago
Tugu Jogja;Kopi Tugu Streetside;4.4;195;Jl. Margo Utomo No.38, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;2.0;The coffee shop has lost its glory. It becomes one of the many coffee shop splattered near Malioboro. Hope the management hire proper baristas, so their coffee doesn't taste like instant coffee package.;{'name': 'Dhaka Fofana', 'link': 'https://www.google.com/maps/contrib/105948606028505558548?hl=en-US', 'contributor_id': '105948606028505558548', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVKWIyKQnapS3hKskeqazS2b6HFyF4_IM99YnwL3w9Q5ivO1THX=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 92, 'photos': 19};;7 years ago
Tugu Jogja;Kopi Tugu Streetside;4.4;195;Jl. Margo Utomo No.38, Gowongan, Jetis, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia;4.0;The food and beverages are quite okay. The service is good also. But i think there are others choices if you are into authentic coffees;{'name': 'revta fariszy', 'link': 'https://www.google.com/maps/contrib/113161875338320368828?hl=en-US', 'contributor_id': '113161875338320368828', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU9fXIE6IbnDFfI7_2lj2Vr8ool41t0Zu-kIo40tpqFeFHtgF6Vlw=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 134, 'photos': 294};;7 years ago
